-5.2567,-4.5547,-4.3869,-4.2801,-4.2419,-4.2496,-4.2267
-5.3101,-4.6463,-4.4708,-4.3793,-4.3259,-4.3564,-4.3488
-5.4245,-4.7302,-4.57,-4.4785,-4.4327,-4.4479,-4.4632
-5.5084,-4.837,-4.6539,-4.5547,-4.5319,-4.5242,-4.5242
-5.5695,-4.8676,-4.7073,-4.5624,-4.6005,-4.5929,-4.5471
-5.6534,-4.9438,-4.7684,-4.6539,-4.6616,-4.6539,-4.6539
-5.6839,-5.0354,-4.837,-4.7379,-4.7302,-4.7302,-4.7073
-5.7755,-5.0659,-4.9057,-4.7913,-4.7836,-4.776,-4.7836
-5.7983,-5.1498,-4.9744,-4.8904,-4.8141,-4.837,-4.8218
-5.8517,-5.1651,-4.9896,-4.8981,-4.8599,-4.921,-4.8828
-5.9052,-5.2185,-5.0201,-4.9438,-4.921,-4.9057,-4.9057
-5.9433,-5.2795,-5.0812,-4.9667,-4.921,-4.9438,-4.9438
-5.9967,-5.3177,-5.0964,-5.0125,-4.9973,-4.9896,-4.982
-6.0349,-5.2872,-5.1422,-5.0583,-5.0049,-5.0354,-5.0201
-6.0577,-5.3329,-5.1575,-5.0812,-5.0583,-5.0583,-5.0735
-6.0654,-5.3711,-5.2032,-5.127,-5.0812,-5.0964,-5.0888
-6.0959,-5.394,-5.2338,-5.1575,-5.0507,-5.127,-5.1346
-6.1111,-5.4169,-5.2719,-5.1727,-5.1041,-5.127,-5.1346
-82.611,-81.329,-81.009,-80.658,-80.719,-81.268,-81.329
-76.553,-75.104,-74.867,-74.615,-74.654,-74.951,-75.127
-64.27,-62.889,-62.622,-62.408,-62.424,-62.485,-62.622
-51.91,-50.697,-50.369,-50.179,-50.125,-50.049,-50.186
-41.672,-40.543,-40.215,-40.062,-39.986,-39.825,-39.94
-33.913,-32.86,-32.524,-32.402,-32.265,-32.15,-32.234
-28.267,-27.306,-26.985,-26.825,-26.779,-26.634,-26.703
-24.353,-23.399,-23.132,-22.995,-22.934,-22.842,-22.896
-21.606,-20.706,-20.416,-20.309,-20.256,-20.203,-20.294
-19.714,-18.814,-18.585,-18.463,-18.44,-18.44,-18.501
-18.387,-17.548,-17.265,-17.197,-17.151,-17.197,-17.265
-17.494,-16.586,-16.373,-16.296,-16.251,-16.312,-16.365
-16.823,-15.961,-15.709,-15.625,-15.61,-15.633,-15.717
-16.35,-15.465,-15.259,-15.167,-15.144,-15.167,-15.274
-15.961,-15.068,-14.832,-14.786,-14.778,-14.816,-14.915
-15.663,-14.74,-14.549,-14.511,-14.481,-14.534,-14.633
-15.45,-14.503,-14.32,-14.259,-14.252,-14.29,-14.389
-15.228,-14.328,-14.145,-14.069,-14.076,-14.107,-14.206
-15.076,-14.168,-14,-13.901,-13.809,-13.969,-14.053
-14.915,-14.015,-13.824,-13.771,-13.71,-13.786,-13.901
-14.839,-13.885,-13.695,-13.611,-13.603,-13.672,-13.771
-14.717,-13.802,-13.58,-13.527,-13.512,-13.588,-13.68
-14.633,-13.687,-13.489,-13.435,-13.428,-13.489,-13.588
-14.488,-13.626,-13.405,-13.374,-13.351,-13.428,-13.496
-14.442,-13.573,-13.344,-13.283,-13.283,-13.351,-13.435
-14.412,-13.474,-13.306,-13.222,-13.191,-13.26,-13.359
-14.343,-13.451,-13.229,-13.115,-13.123,-13.206,-13.26
